[debug] [2026-07-15T17:40:20.244Z] : 
[debug] [2026-07-15T17:40:20.246Z] : ----------------------------------------------------------------------
[debug] [2026-07-15T17:40:20.246Z] : Command:      C:\Program Files\nodejs\node.exe C:\Users\NITIN\AppData\Roaming\npm\node_modules\zcatalyst-cli\lib\bin\catalyst.js serve
[debug] [2026-07-15T17:40:20.246Z] : CLI Version:  1.26.2
[debug] [2026-07-15T17:40:20.246Z] : Platform:     win32
[debug] [2026-07-15T17:40:20.246Z] : Node Version: v22.23.1
[debug] [2026-07-15T17:40:20.246Z] : Time:         Wed Jul 15 2026 23:10:20 GMT+0530 (India Standard Time)
[debug] [2026-07-15T17:40:20.246Z] : ----------------------------------------------------------------------
[debug] [2026-07-15T17:40:20.246Z] : 
[debug] [2026-07-15T17:40:21.463Z] : > authorizing via signed-in user option
[debug] [2026-07-15T17:40:21.464Z] : > command requires scopes: ["ZohoCatalyst.projects.ALL","ZohoCatalyst.apigateway.apis.READ","ZohoCatalyst.apigateway.READ","ZohoCatalyst.segments.ALL","ZohoCatalyst.cache.READ","ZohoCatalyst.cache.CREATE","ZohoCatalyst.cache.DELETE","ZohoCatalyst.projects.ALL","ZohoCatalyst.cron.ALL","ZohoCatalyst.zcql.CREATE","ZohoCatalyst.projects.users.READ","ZohoCatalyst.projects.users.CREATE","ZohoCatalyst.projects.users.DELETE","ZohoCatalyst.projects.users.UPDATE","ZohoCatalyst.authentication.CREATE","ZohoCatalyst.email.CREATE","ZohoCatalyst.tables.ALL","ZohoCatalyst.tables.rows.ALL","ZohoCatalyst.tables.columns.ALL","ZohoCatalyst.tables.bulk.CREATE","ZohoCatalyst.tables.bulk.READ","ZohoCatalyst.folders.ALL","ZohoCatalyst.files.CREATE","ZohoCatalyst.files.READ","ZohoCatalyst.files.DELETE","ZohoCatalyst.functions.ALL","ZohoCatalyst.functions.EXECUTE","ZohoCatalyst.eventlistners.ALL","ZohoCatalyst.eventlisteners.produce","ZohoCatalyst.security.rules.Read","ZohoCatalyst.security.rules.Update","ZohoCatalyst.notifications.mobile","ZohoCatalyst.notifications.web","ZohoCatalyst.search.READ","ZohoCatalyst.mlkit.READ","QuickML.deployment.READ","ZohoCatalyst.pdfshot.execute","ZohoCatalyst.grid.READ","ZohoCatalyst.grid.terminate","ZohoCatalyst.circuits.execution.DELETE","ZohoCatalyst.circuits.execution.READ","ZohoCatalyst.circuits.execute","ZohoCatalyst.appsail.Read","ZohoCatalyst.jobpool.READ","ZohoCatalyst.job.ALL","ZohoCatalyst.nosql.READ","ZohoCatalyst.nosql.rows.ALL"]
[debug] [2026-07-15T17:40:21.479Z] : >>>> HTTP REQUEST : GET https://api.catalyst.zoho.in/baas/v1/project/49092000000078003 

[debug] [2026-07-15T17:40:21.591Z] : <<<< HTTP RESPONSE : 200
Response Headers: {"server":"ZGS","date":"Wed, 15 Jul 2026 17:40:21 GMT","content-type":"application/vnd.catalyst.v2+json","transfer-encoding":"chunked","connection":"keep-alive","x-content-type-options":"nosniff","cache-control":"private,no-cache,no-store,max-age=0,must-revalidate","pragma":"no-cache","expires":"Thu, 01 Jan 1970 00:00:00 GMT","x-frame-options":"DENY","strict-transport-security":"max-age=64072000; includeSubDomains; preload"}

[debug] [2026-07-15T17:40:21.598Z] : >>>> HTTP REQUEST : GET https://api.catalyst.zoho.in/baas/v1/project/49092000000078003/environment 

[debug] [2026-07-15T17:40:21.636Z] : <<<< HTTP RESPONSE : 200
Response Headers: {"server":"ZGS","date":"Wed, 15 Jul 2026 17:40:21 GMT","content-type":"application/vnd.catalyst.v2+json","transfer-encoding":"chunked","connection":"keep-alive","x-content-type-options":"nosniff","cache-control":"private,no-cache,no-store,max-age=0,must-revalidate","pragma":"no-cache","expires":"Thu, 01 Jan 1970 00:00:00 GMT","x-frame-options":"DENY","strict-transport-security":"max-age=64072000; includeSubDomains; preload"}

[debug] [2026-07-15T17:40:21.815Z] : Build folder already exists, starting cleanup
[debug] [2026-07-15T17:40:21.862Z] : >>>> HTTP REQUEST : GET https://api.catalyst.zoho.in/baas/get-details 
Query params: {"feature_name":"runtime"}

[debug] [2026-07-15T17:40:21.893Z] : <<<< HTTP RESPONSE : 200
Response Headers: {"server":"ZGS","date":"Wed, 15 Jul 2026 17:40:21 GMT","content-type":"application/vnd.catalyst.v2+json","transfer-encoding":"chunked","connection":"keep-alive","x-content-type-options":"nosniff","cache-control":"private,no-cache,no-store,max-age=0,must-revalidate","pragma":"no-cache","expires":"Thu, 01 Jan 1970 00:00:00 GMT","x-frame-options":"DENY","strict-transport-security":"max-age=64072000; includeSubDomains; preload"}

[debug] [2026-07-15T17:40:21.899Z] : >>>> HTTP REQUEST : GET https://api.catalyst.zoho.in/baas/v1/project/49092000000078003/function 
Query params: {"type":"basicio,event,cron,applogic,integration,browser_logic,job"}

[debug] [2026-07-15T17:40:21.935Z] : <<<< HTTP RESPONSE : 200
Response Headers: {"server":"ZGS","date":"Wed, 15 Jul 2026 17:40:21 GMT","content-type":"application/vnd.catalyst.v2+json","transfer-encoding":"chunked","connection":"keep-alive","x-content-type-options":"nosniff","cache-control":"private,no-cache,no-store,max-age=0,must-revalidate","pragma":"no-cache","expires":"Thu, 01 Jan 1970 00:00:00 GMT","x-frame-options":"DENY","strict-transport-security":"max-age=64072000; includeSubDomains; preload"}

[debug] [2026-07-15T17:40:21.942Z] : unknown eol undefined hence skipping check
[debug] [2026-07-15T17:40:21.963Z] : Node binary for stack node22 is at C:\Program Files\nodejs\node.exe
[debug] [2026-07-15T17:40:22.441Z] : http port : '3000' is not available. Hence port '3001' will be used instead.
[debug] [2026-07-15T17:40:22.596Z] : No API Gateway configuration found. Skipping API Gateway rules
[debug] [2026-07-15T17:40:22.616Z] : No API Gateway configuration found. Skipping API Gateway rules
[info] [2026-07-15T17:40:22.718Z] : 
[info] [2026-07-15T17:40:22.718Z] :  >>>>>>>>>>>>> Advanced I/O <<<<<<<<<<< 
[info] [2026-07-15T17:40:22.719Z] : i trinetra_function: http://localhost:3000/server/trinetra_function/
[info] [2026-07-15T17:40:22.719Z] : 
[info] [2026-07-15T17:40:22.719Z] : 
[info] [2026-07-15T17:40:22.720Z] :  >>>>>>>>>>>>>> AppSail <<<<<<<<<<<<<< 
[info] [2026-07-15T17:40:22.720Z] : i trinetra: http://localhost:3001
[info] [2026-07-15T17:40:22.721Z] : 
[info] [2026-07-15T17:40:29.684Z] : [1784137229683]  "GET"  "/"
[info] [2026-07-15T17:40:29.719Z] : [1784137229719]  "GET"  "/app/"
[info] [2026-07-15T17:50:42.655Z] : [1784137842655]  Appsail[trinetra]  "GET"  "/networks?_rsc=zEUlS03ggDCz6Iks"
[info] [2026-07-15T17:50:42.868Z] : [1784137842867]  Appsail[trinetra]  "GET"  "/networks?_rsc=Kj01x29q8cGRflH6"
[info] [2026-07-15T17:50:43.134Z] : [1784137843133]  Appsail[trinetra]  "GET"  "/settings?_rsc=VvDBFDxoSKsb3_ON"
[info] [2026-07-15T17:50:43.140Z] : [1784137843139]  Appsail[trinetra]  "GET"  "/reports?_rsc=VvDBFDxoSKsb3_ON"
[info] [2026-07-15T17:50:43.147Z] : [1784137843147]  Appsail[trinetra]  "GET"  "/analytics?_rsc=VvDBFDxoSKsb3_ON"
[info] [2026-07-15T17:50:43.207Z] : [1784137843206]  Appsail[trinetra]  "GET"  "/predictions?_rsc=VvDBFDxoSKsb3_ON"
[info] [2026-07-15T17:50:43.522Z] : [1784137843521]  Appsail[trinetra]  "GET"  "/geospatial?_rsc=VvDBFDxoSKsb3_ON"
[info] [2026-07-15T17:50:43.527Z] : [1784137843526]  Appsail[trinetra]  "GET"  "/hotspots?_rsc=VvDBFDxoSKsb3_ON"
[info] [2026-07-15T17:50:43.533Z] : [1784137843532]  Appsail[trinetra]  "GET"  "/incidents?_rsc=VvDBFDxoSKsb3_ON"
[info] [2026-07-15T17:50:43.548Z] : [1784137843548]  Appsail[trinetra]  "GET"  "/?_rsc=VvDBFDxoSKsb3_ON"
[info] [2026-07-15T17:50:43.924Z] : [1784137843924]  Appsail[trinetra]  "GET"  "/settings?_rsc=Ocx9pin-AEmtL6c4"
[info] [2026-07-15T17:50:43.932Z] : [1784137843931]  Appsail[trinetra]  "GET"  "/settings?_rsc=SKyieUu14i_Erx7u"
[info] [2026-07-15T17:50:43.950Z] : [1784137843945]  Appsail[trinetra]  "GET"  "/settings?_rsc=Xg6GZgIiWgsQhPJA"
[info] [2026-07-15T17:50:43.956Z] : [1784137843955]  Appsail[trinetra]  "GET"  "/reports?_rsc=Ocx9pin-AEmtL6c4"
[info] [2026-07-15T17:50:44.174Z] : [1784137844172]  Appsail[trinetra]  "GET"  "/geospatial?_rsc=Ocx9pin-AEmtL6c4"
[info] [2026-07-15T17:50:44.250Z] : [1784137844250]  Appsail[trinetra]  "GET"  "/geospatial?_rsc=5JGIpNy2xtDq64-q"
[info] [2026-07-15T17:50:44.313Z] : [1784137844313]  Appsail[trinetra]  "GET"  "/geospatial?_rsc=NSuoG6bPPFKsWptt"
[info] [2026-07-15T17:50:44.320Z] : [1784137844319]  Appsail[trinetra]  "GET"  "/hotspots?_rsc=Ocx9pin-AEmtL6c4"
[info] [2026-07-15T17:50:44.327Z] : [1784137844325]  Appsail[trinetra]  "GET"  "/hotspots?_rsc=5uQfyloSdZmWWXtP"
[info] [2026-07-15T17:50:44.333Z] : [1784137844332]  Appsail[trinetra]  "GET"  "/hotspots?_rsc=_CX6yoaUvL70d5Hf"
[info] [2026-07-15T17:50:44.668Z] : [1784137844667]  Appsail[trinetra]  "GET"  "/reports?_rsc=1F2RLll2obx-ysID"
[info] [2026-07-15T17:50:44.687Z] : [1784137844687]  Appsail[trinetra]  "GET"  "/reports?_rsc=Ok0qDTbHNprkgd9j"
[info] [2026-07-15T17:50:44.696Z] : [1784137844696]  Appsail[trinetra]  "GET"  "/analytics?_rsc=Ocx9pin-AEmtL6c4"
[info] [2026-07-15T17:50:44.700Z] : [1784137844699]  Appsail[trinetra]  "GET"  "/analytics?_rsc=IdgDszgbIAJFt6TJ"
[info] [2026-07-15T17:50:45.014Z] : [1784137845013]  Appsail[trinetra]  "GET"  "/analytics?_rsc=WJkI7v7ND9nS0fF4"
[info] [2026-07-15T17:50:45.030Z] : [1784137845029]  Appsail[trinetra]  "GET"  "/predictions?_rsc=Ocx9pin-AEmtL6c4"
[info] [2026-07-15T17:50:45.038Z] : [1784137845038]  Appsail[trinetra]  "GET"  "/predictions?_rsc=FhH8Gry97u-NNtMU"
[info] [2026-07-15T17:50:45.046Z] : [1784137845045]  Appsail[trinetra]  "GET"  "/predictions?_rsc=zS_DWMrRDzik9dOg"
[info] [2026-07-15T17:50:45.358Z] : [1784137845356]  Appsail[trinetra]  "GET"  "/incidents?_rsc=Ocx9pin-AEmtL6c4"
[info] [2026-07-15T17:50:45.374Z] : [1784137845372]  Appsail[trinetra]  "GET"  "/incidents?_rsc=ITBqxNM_RAlWmGAQ"
[info] [2026-07-15T17:50:45.397Z] : [1784137845397]  Appsail[trinetra]  "GET"  "/incidents?_rsc=am0kc1XN_1RP1H7h"
[info] [2026-07-15T17:50:45.402Z] : [1784137845401]  Appsail[trinetra]  "GET"  "/?_rsc=ShkR5sC6YMuL6t1k"
